Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2022-102165,2022-09-25,2022-09-27,First Class,CUST-4524,Carlos Ramirez,Consumer,United States,Seattle,,90947,South,PROD-7751,Technology,Machines,Machines 502,2031.63,4,0.11,393.35
CA-2022-102166,2022-05-26,2022-05-31,First Class,CUST-1638,Manuela Granados,Consumer,Canada,Toronto,,10645,South,PROD-5166,Office Supplies,Binders,Binders 899,142.33,5,0.12,40.89
CA-2019-102167,2019-03-04,2019-03-07,Second Class,CUST-7091,Maria Garcia,Home Office,Colombia,Medellín,,79037,West,PROD-3633,Office Supplies,Envelopes,Envelopes 647,11.58,1,0.27,-1.31
CA-2021-102168,2021-05-17,2021-05-18,Second Class,CUST-9629,Maria Garcia,Corporate,Brazil,Brasília,,56500,South,PROD-7837,Furniture,Bookcases,Bookcases 963,483.52,1,0.16,74.89
CA-2021-102169,2021-02-17,2021-02-18,Standard Class,CUST-4757,David Charry,Corporate,Argentina,Rosario,,76820,East,PROD-9068,Office Supplies,Envelopes,Envelopes 450,47.21,4,0.08,15.62
CA-2020-102170,2020-04-25,2020-04-29,Same Day,CUST-4833,Alejandro Robles,Home Office,Argentina,Buenos Aires,,41356,South,PROD-3415,Technology,Machines,Machines 539,1315.46,3,0.07,452.84
CA-2024-102171,2024-05-15,2024-05-17,Standard Class,CUST-1180,Luisa Morales,Home Office,Argentina,Rosario,,76300,North,PROD-5125,Technology,Phones,Phones 972,2183.15,4,0.46,-1132.67
CA-2021-102172,2021-09-20,2021-09-27,Same Day,CUST-2064,Carlos Ramirez,Home Office,Canada,Vancouver,,60498,West,PROD-3456,Office Supplies,Envelopes,Envelopes 562,139.89,8,0.02,16.17
CA-2021-102173,2021-04-17,2021-04-21,Standard Class,CUST-7615,Alejandro Robles,Corporate,Peru,Lima,,73175,North,PROD-6534,Office Supplies,Paper,Paper 500,28.45,4,0.16,6.67
CA-2023-102174,2023-06-13,2023-06-16,Standard Class,CUST-7460,Maria Garcia,Consumer,United States,New York,,41589,East,PROD-4048,Office Supplies,Labels,Labels 824,441.42,9,0.06,39.23
CA-2021-102175,2021-09-07,2021-09-11,Same Day,CUST-4983,Alejandro Robles,Home Office,Spain,Valencia,,68330,North,PROD-9134,Furniture,Furnishings,Furnishings 487,1121.41,3,0.03,174.27
CA-2022-102176,2022-08-10,2022-08-16,First Class,CUST-6961,Manuela Granados,Consumer,Spain,Madrid,,69460,North,PROD-5768,Office Supplies,Art,Art 641,292.81,8,0.25,-12.2
CA-2022-102177,2022-03-05,2022-03-06,Same Day,CUST-7768,Luisa Morales,Corporate,Chile,Concepción,,46207,Central,PROD-3199,Furniture,Furnishings,Furnishings 336,468.45,1,0.15,88.29
CA-2023-102178,2023-04-09,2023-04-10,Same Day,CUST-1181,Carlos Ramirez,Corporate,Canada,Montreal,,50218,East,PROD-7332,Office Supplies,Binders,Binders 20,9.4,2,0.13,2.54
CA-2024-102179,2024-03-24,2024-03-29,Standard Class,CUST-9501,Manuela Granados,Consumer,Canada,Montreal,,56075,North,PROD-2025,Furniture,Tables,Tables 317,876.45,2,0.17,114.43
CA-2024-102180,2024-12-25,2024-12-30,Same Day,CUST-5680,Luisa Morales,Consumer,Argentina,Córdoba,,22101,East,PROD-9990,Furniture,Chairs,Chairs 471,872.36,2,0.01,168.63
CA-2023-102181,2023-01-11,2023-01-18,First Class,CUST-3733,Maria Garcia,Home Office,Canada,Vancouver,,21127,West,PROD-5067,Technology,Copiers,Copiers 310,2054.54,3,0.08,677.3
CA-2022-102182,2022-06-17,2022-06-20,First Class,CUST-5321,Maria Garcia,Consumer,Canada,Montreal,,13410,Central,PROD-5728,Technology,Copiers,Copiers 521,5919.23,7,0.08,771.73
CA-2021-102183,2021-12-07,2021-12-13,Same Day,CUST-3625,David Charry,Consumer,Chile,Valparaíso,,29309,North,PROD-5307,Furniture,Bookcases,Bookcases 683,3278.5,5,0.16,624.3
CA-2023-102184,2023-01-13,2023-01-15,Standard Class,CUST-7868,Manuela Granados,Corporate,Peru,Lima,,86822,North,PROD-4875,Furniture,Bookcases,Bookcases 296,728.3,4,0.22,65.03
CA-2024-102185,2024-10-01,2024-10-05,Same Day,CUST-8375,David Charry,Consumer,Chile,Valparaíso,,27851,Central,PROD-8837,Furniture,Furnishings,Furnishings 581,233.94,2,0.18,20.48
CA-2024-102186,2024-07-29,2024-08-05,Standard Class,CUST-3256,Maria Garcia,Consumer,Brazil,Rio de Janeiro,,59535,East,PROD-4970,Technology,Accessories,Accessories 131,8121.95,9,0.06,1494.09
CA-2024-102187,2024-03-23,2024-03-26,First Class,CUST-8316,David Charry,Consumer,United States,New York,,99425,South,PROD-5891,Technology,Accessories,Accessories 337,7367.5,9,0.09,1581.91
CA-2020-102188,2020-02-08,2020-02-13,First Class,CUST-9075,Manuela Granados,Home Office,Peru,Lima,,40271,West,PROD-9632,Furniture,Furnishings,Furnishings 201,3837.96,9,0.16,792.74
CA-2024-102189,2024-04-07,2024-04-11,Same Day,CUST-4359,Maria Garcia,Home Office,Chile,Santiago,,50372,South,PROD-6013,Furniture,Bookcases,Bookcases 871,1517.93,4,0.25,46.87
CA-2022-102190,2022-08-04,2022-08-09,Second Class,CUST-8740,Luisa Morales,Consumer,Canada,Montreal,,30753,Central,PROD-2055,Furniture,Chairs,Chairs 907,1054.79,6,0.04,291.3
CA-2021-102191,2021-04-12,2021-04-16,Second Class,CUST-4202,Alejandro Robles,Home Office,Canada,Vancouver,,16663,East,PROD-3086,Office Supplies,Storage,Storage 307,66.56,5,0.27,-9.12
CA-2023-102192,2023-02-27,2023-03-01,First Class,CUST-7131,Alejandro Robles,Consumer,Peru,Lima,,79166,North,PROD-5603,Furniture,Chairs,Chairs 155,144.4,2,0.11,43.73
CA-2022-102193,2022-07-05,2022-07-08,Second Class,CUST-4561,Alejandro Robles,Corporate,Canada,Vancouver,,47675,North,PROD-4110,Office Supplies,Labels,Labels 458,248.22,5,0.13,0.58
CA-2023-102194,2023-08-23,2023-08-27,Second Class,CUST-7721,Maria Garcia,Corporate,Brazil,Brasília,,36728,West,PROD-1370,Technology,Copiers,Copiers 935,2838.81,9,0.12,-11.05
CA-2019-102195,2019-07-07,2019-07-13,First Class,CUST-1972,Sara Lopez,Consumer,Mexico,Monterrey,,92728,North,PROD-8806,Office Supplies,Paper,Paper 876,27.52,2,0.21,0.46
CA-2021-102196,2021-06-25,2021-07-02,Same Day,CUST-4578,Manuela Granados,Corporate,Mexico,Monterrey,,29229,Central,PROD-5666,Office Supplies,Paper,Paper 109,43.98,5,0.24,-6.04
CA-2020-102197,2020-08-20,2020-08-21,Same Day,CUST-9810,Sara Lopez,Home Office,Canada,Montreal,,57659,North,PROD-3712,Furniture,Furnishings,Furnishings 859,160.92,2,0.18,32.47
CA-2019-102198,2019-03-08,2019-03-14,First Class,CUST-1389,Maria Garcia,Home Office,Canada,Toronto,,30744,West,PROD-6183,Furniture,Tables,Tables 796,2102.78,7,0.27,-350.1
CA-2021-102199,2021-12-04,2021-12-10,Second Class,CUST-2216,David Charry,Consumer,Chile,Concepción,,82239,North,PROD-5627,Office Supplies,Art,Art 952,178.31,6,0.04,26.79
CA-2023-102200,2023-09-07,2023-09-14,Second Class,CUST-4244,Sara Lopez,Corporate,Brazil,São Paulo,,24578,Central,PROD-9046,Office Supplies,Binders,Binders 297,31.23,4,0.06,5.72
CA-2022-102201,2022-04-24,2022-04-25,First Class,CUST-7912,Carlos Ramirez,Consumer,Argentina,Rosario,,93272,West,PROD-7140,Office Supplies,Binders,Binders 716,8.09,1,0.48,-3.31
CA-2020-102202,2020-09-16,2020-09-22,Second Class,CUST-1221,Juan Perez,Home Office,Argentina,Córdoba,,16493,East,PROD-4951,Technology,Accessories,Accessories 531,6192.05,7,0.21,873.37
CA-2021-102203,2021-03-14,2021-03-18,First Class,CUST-6145,Maria Garcia,Home Office,Spain,Madrid,,83711,North,PROD-7677,Office Supplies,Art,Art 861,37.49,7,0.18,9.12
CA-2022-102204,2022-09-13,2022-09-17,Standard Class,CUST-1090,Maria Garcia,Corporate,Brazil,Rio de Janeiro,,63634,East,PROD-1471,Technology,Phones,Phones 965,3923.96,9,0.12,435.57
CA-2021-102205,2021-07-31,2021-08-04,First Class,CUST-1938,Carlos Ramirez,Consumer,Peru,Arequipa,,25058,Central,PROD-2310,Technology,Phones,Phones 24,678.78,7,0.12,14.22
CA-2023-102206,2023-04-05,2023-04-06,First Class,CUST-6577,David Charry,Corporate,Chile,Valparaíso,,93544,West,PROD-1228,Office Supplies,Paper,Paper 284,74.31,5,0.02,19.86
CA-2021-102207,2021-10-03,2021-10-09,Standard Class,CUST-8480,Maria Garcia,Home Office,Mexico,Monterrey,,79753,West,PROD-2185,Technology,Phones,Phones 590,2808.18,3,0.05,665.97
CA-2024-102208,2024-08-07,2024-08-08,First Class,CUST-4553,Manuela Granados,Consumer,United States,Seattle,,42369,Central,PROD-7069,Technology,Phones,Phones 949,259.04,1,0.1,71.02
CA-2022-102209,2022-10-14,2022-10-18,Standard Class,CUST-5640,Manuela Granados,Consumer,Canada,Toronto,,22815,South,PROD-3356,Technology,Machines,Machines 634,378.77,1,0.03,73.11
CA-2021-102210,2021-11-20,2021-11-27,Second Class,CUST-8839,Alejandro Robles,Consumer,Chile,Valparaíso,,86993,South,PROD-2806,Technology,Machines,Machines 998,4439.32,7,0.09,1509.12
CA-2024-102211,2024-06-24,2024-06-30,Standard Class,CUST-6325,Maria Garcia,Consumer,United States,Seattle,,49850,North,PROD-7894,Office Supplies,Art,Art 407,31.28,2,0.34,-9.94
CA-2024-102212,2024-07-02,2024-07-08,First Class,CUST-2719,David Charry,Home Office,Canada,Montreal,,51519,East,PROD-4487,Furniture,Bookcases,Bookcases 725,1383.13,4,0.14,283.73
CA-2024-102213,2024-03-02,2024-03-07,Standard Class,CUST-3117,David Charry,Corporate,Chile,Concepción,,96934,Central,PROD-6447,Furniture,Bookcases,Bookcases 833,2761.44,9,0.07,822.12
CA-2020-102214,2020-11-20,2020-11-25,Same Day,CUST-3519,Sara Lopez,Home Office,United States,New York,,61966,Central,PROD-1961,Furniture,Tables,Tables 678,734.22,8,0.11,181.43
CA-2022-102215,2022-12-13,2022-12-15,Standard Class,CUST-8386,Luisa Morales,Corporate,Brazil,Rio de Janeiro,,76455,North,PROD-5756,Office Supplies,Storage,Storage 232,124.01,5,0.29,-24.58
CA-2020-102216,2020-11-24,2020-11-27,First Class,CUST-7282,David Charry,Consumer,Peru,Lima,,54262,South,PROD-6085,Technology,Accessories,Accessories 987,1017.52,3,0.43,-523.69
CA-2020-102217,2020-07-27,2020-08-01,Same Day,CUST-6839,Alejandro Robles,Home Office,Spain,Madrid,,80665,Central,PROD-6786,Technology,Copiers,Copiers 692,318.09,4,0.25,3.58
CA-2024-102218,2024-06-23,2024-06-24,Standard Class,CUST-2724,Sara Lopez,Home Office,Canada,Toronto,,37875,West,PROD-3628,Office Supplies,Binders,Binders 1,56.12,3,0.1,14.76
CA-2021-102219,2021-01-23,2021-01-28,First Class,CUST-9669,Juan Perez,Home Office,United States,Los Angeles,,68976,North,PROD-2894,Furniture,Bookcases,Bookcases 333,2274.58,7,0.04,485.04
CA-2019-102220,2019-08-29,2019-08-31,First Class,CUST-6642,Manuela Granados,Consumer,United States,Los Angeles,,79128,South,PROD-2026,Furniture,Tables,Tables 536,4926.42,8,0.09,164.39
CA-2024-102221,2024-11-16,2024-11-22,Second Class,CUST-9249,Maria Garcia,Home Office,Brazil,Brasília,,11145,North,PROD-2136,Furniture,Chairs,Chairs 700,2892.42,7,0.12,41.89
CA-2019-102222,2019-05-19,2019-05-21,Standard Class,CUST-1805,Maria Garcia,Home Office,Chile,Valparaíso,,33880,East,PROD-2992,Office Supplies,Labels,Labels 842,122.56,8,0.07,17.14
CA-2019-102223,2019-11-01,2019-11-07,Standard Class,CUST-7349,Carlos Ramirez,Consumer,Chile,Valparaíso,,72241,West,PROD-7963,Furniture,Bookcases,Bookcases 781,96.76,1,0.15,27.0
CA-2019-102224,2019-07-18,2019-07-25,Same Day,CUST-1301,Alejandro Robles,Home Office,United States,New York,,96081,South,PROD-8104,Technology,Machines,Machines 884,8444.07,9,0.06,1049.15
CA-2019-102225,2019-01-27,2019-02-03,Second Class,CUST-3088,Alejandro Robles,Home Office,Argentina,Rosario,,23440,South,PROD-7040,Office Supplies,Binders,Binders 985,21.62,6,0.05,4.37
CA-2023-102226,2023-08-17,2023-08-23,Standard Class,CUST-8091,Sara Lopez,Corporate,Spain,Barcelona,,14254,East,PROD-1092,Technology,Accessories,Accessories 368,4139.25,6,0.12,51.99
CA-2020-102227,2020-07-17,2020-07-20,First Class,CUST-7301,Luisa Morales,Corporate,Chile,Santiago,,20589,West,PROD-2133,Furniture,Furnishings,Furnishings 567,1736.32,4,0.15,176.37
CA-2021-102228,2021-08-05,2021-08-10,Same Day,CUST-4807,David Charry,Corporate,Mexico,Guadalajara,,25375,Central,PROD-5736,Furniture,Chairs,Chairs 862,3528.48,6,0.12,-71.11
CA-2019-102229,2019-10-06,2019-10-07,First Class,CUST-4703,Juan Perez,Consumer,Canada,Vancouver,,23918,East,PROD-5482,Office Supplies,Binders,Binders 958,16.38,2,0.1,2.44
CA-2020-102230,2020-09-10,2020-09-11,Standard Class,CUST-2598,Juan Perez,Corporate,Mexico,Guadalajara,,18333,West,PROD-5262,Office Supplies,Envelopes,Envelopes 519,155.71,5,0.01,43.89
CA-2019-102231,2019-02-07,2019-02-11,Standard Class,CUST-2717,Sara Lopez,Home Office,United States,Los Angeles,,77899,North,PROD-3635,Technology,Accessories,Accessories 829,2158.88,2,0.05,641.78
CA-2021-102232,2021-06-14,2021-06-20,Standard Class,CUST-7830,Alejandro Robles,Corporate,Chile,Santiago,,93209,West,PROD-4709,Furniture,Bookcases,Bookcases 171,2837.72,5,0.25,338.95
CA-2024-102233,2024-09-02,2024-09-03,Same Day,CUST-2210,Juan Perez,Home Office,United States,Chicago,,83594,East,PROD-3187,Furniture,Furnishings,Furnishings 320,5051.98,8,0.06,483.89
CA-2024-102234,2024-02-11,2024-02-14,Standard Class,CUST-1017,Luisa Morales,Consumer,Mexico,CDMX,,87933,West,PROD-6999,Office Supplies,Paper,Paper 633,21.04,1,0.08,6.91
CA-2023-102235,2023-03-09,2023-03-15,Standard Class,CUST-7023,Luisa Morales,Consumer,United States,Chicago,,57193,Central,PROD-6904,Office Supplies,Binders,Binders 607,95.37,2,0.12,6.2
CA-2019-102236,2019-09-05,2019-09-08,First Class,CUST-5881,Juan Perez,Home Office,Mexico,CDMX,,81266,East,PROD-1534,Technology,Machines,Machines 410,1124.33,7,0.02,259.27
CA-2024-102237,2024-06-02,2024-06-03,Standard Class,CUST-7964,David Charry,Corporate,United States,Los Angeles,,24379,East,PROD-8062,Office Supplies,Labels,Labels 427,109.65,4,0.14,4.7
CA-2024-102238,2024-06-21,2024-06-22,Second Class,CUST-9153,David Charry,Home Office,Mexico,Guadalajara,,86039,Central,PROD-5619,Office Supplies,Envelopes,Envelopes 146,108.16,7,0.26,-9.75
CA-2019-102239,2019-03-06,2019-03-10,Second Class,CUST-9897,Alejandro Robles,Corporate,Peru,Arequipa,,78397,West,PROD-7054,Technology,Accessories,Accessories 834,3305.56,4,0.16,661.47
CA-2019-102240,2019-01-28,2019-01-29,Same Day,CUST-3772,David Charry,Consumer,Canada,Vancouver,,60125,East,PROD-1911,Furniture,Bookcases,Bookcases 816,2277.29,8,0.49,-1310.55
CA-2024-102241,2024-12-19,2024-12-25,Standard Class,CUST-7611,Manuela Granados,Corporate,Mexico,CDMX,,55814,North,PROD-1387,Technology,Accessories,Accessories 674,2031.89,3,0.19,272.18
CA-2023-102242,2023-08-12,2023-08-19,First Class,CUST-7126,Alejandro Robles,Home Office,Canada,Montreal,,25073,North,PROD-7773,Office Supplies,Labels,Labels 968,213.04,6,0.26,-22.31
CA-2019-102243,2019-02-18,2019-02-24,First Class,CUST-6557,Sara Lopez,Home Office,Canada,Vancouver,,28691,West,PROD-6262,Furniture,Furnishings,Furnishings 197,527.66,8,0.19,88.56
CA-2019-102244,2019-03-10,2019-03-16,First Class,CUST-5667,Luisa Morales,Corporate,Spain,Valencia,,85954,West,PROD-5402,Technology,Copiers,Copiers 62,494.67,4,0.28,6.99
CA-2024-102245,2024-12-08,2024-12-12,Same Day,CUST-8470,Alejandro Robles,Consumer,Canada,Vancouver,,39502,North,PROD-3674,Technology,Phones,Phones 453,1532.6,4,0.11,361.99
CA-2022-102246,2022-01-30,2022-02-03,First Class,CUST-1820,Carlos Ramirez,Consumer,Peru,Cusco,,91456,North,PROD-1471,Furniture,Bookcases,Bookcases 887,2661.96,6,0.2,-271.1
CA-2022-102247,2022-03-20,2022-03-21,Standard Class,CUST-7644,Juan Perez,Home Office,Peru,Lima,,90836,North,PROD-3472,Office Supplies,Binders,Binders 375,150.4,6,0.17,-2.94
CA-2019-102248,2019-03-12,2019-03-14,Second Class,CUST-5655,David Charry,Home Office,Canada,Montreal,,16817,East,PROD-1258,Furniture,Furnishings,Furnishings 725,2011.3,6,0.29,-74.71
CA-2024-102249,2024-08-19,2024-08-21,Second Class,CUST-2750,David Charry,Consumer,Mexico,Monterrey,,62990,East,PROD-1402,Technology,Copiers,Copiers 822,269.37,1,0.32,-29.07
CA-2023-102250,2023-10-30,2023-11-03,Standard Class,CUST-8238,Juan Perez,Consumer,Mexico,CDMX,,72083,Central,PROD-5996,Furniture,Tables,Tables 441,2374.85,7,0.05,433.45
CA-2021-102251,2021-01-04,2021-01-05,Same Day,CUST-5528,Manuela Granados,Corporate,Colombia,Cali,,44341,East,PROD-8566,Technology,Phones,Phones 18,488.23,3,0.07,82.6
CA-2020-102252,2020-03-14,2020-03-16,Same Day,CUST-1029,Alejandro Robles,Corporate,Colombia,Cali,,45966,West,PROD-9978,Technology,Accessories,Accessories 10,8762.22,8,0.08,2633.65
CA-2020-102253,2020-01-30,2020-01-31,Standard Class,CUST-9503,Sara Lopez,Consumer,Colombia,Bogotá,,89146,Central,PROD-1995,Technology,Accessories,Accessories 722,4298.09,5,0.23,-264.02
CA-2024-102254,2024-11-17,2024-11-18,Standard Class,CUST-5535,Sara Lopez,Consumer,Peru,Arequipa,,12604,Central,PROD-2098,Furniture,Bookcases,Bookcases 290,2290.36,9,0.25,-274.96
CA-2020-102255,2020-09-01,2020-09-02,First Class,CUST-6673,Carlos Ramirez,Home Office,Colombia,Bogotá,,92863,East,PROD-4367,Technology,Phones,Phones 656,5121.2,9,0.13,-15.56
CA-2021-102256,2021-09-14,2021-09-19,First Class,CUST-8904,Alejandro Robles,Consumer,Argentina,Córdoba,,29053,South,PROD-5533,Furniture,Bookcases,Bookcases 680,556.89,1,0.14,140.16
CA-2021-102257,2021-02-25,2021-03-03,First Class,CUST-9567,Carlos Ramirez,Home Office,Colombia,Medellín,,44711,South,PROD-3760,Office Supplies,Binders,Binders 219,279.6,8,0.26,30.36
CA-2024-102258,2024-11-26,2024-11-27,Second Class,CUST-5921,David Charry,Home Office,Spain,Madrid,,53184,East,PROD-8253,Furniture,Bookcases,Bookcases 744,1923.01,8,0.08,348.74
CA-2021-102259,2021-10-30,2021-11-04,Second Class,CUST-8319,Alejandro Robles,Corporate,Canada,Vancouver,,20237,Central,PROD-3141,Office Supplies,Envelopes,Envelopes 435,111.61,6,0.03,13.64
CA-2022-102260,2022-12-22,2022-12-26,Standard Class,CUST-1635,Sara Lopez,Home Office,Spain,Madrid,,62381,West,PROD-7683,Furniture,Tables,Tables 654,1454.93,9,0.13,413.96
CA-2021-102261,2021-12-30,2022-01-01,First Class,CUST-4169,Sara Lopez,Consumer,Argentina,Córdoba,,54695,East,PROD-1446,Furniture,Bookcases,Bookcases 887,2122.92,7,0.11,518.22
CA-2023-102262,2023-06-14,2023-06-20,Second Class,CUST-6984,Carlos Ramirez,Corporate,Peru,Lima,,15127,North,PROD-2285,Furniture,Tables,Tables 220,2413.71,8,0.08,451.11
CA-2019-102263,2019-11-20,2019-11-27,First Class,CUST-7043,Carlos Ramirez,Corporate,Argentina,Córdoba,,63934,West,PROD-7098,Office Supplies,Art,Art 969,142.65,3,0.15,25.95
CA-2023-102264,2023-03-09,2023-03-11,Standard Class,CUST-8718,Juan Perez,Consumer,Spain,Barcelona,,33094,Central,PROD-9532,Office Supplies,Storage,Storage 834,209.69,7,0.2,15.21
CA-2023-102265,2023-07-22,2023-07-28,First Class,CUST-8086,Carlos Ramirez,Corporate,Brazil,Brasília,,53390,West,PROD-8377,Office Supplies,Paper,Paper 824,249.76,8,0.3,-32.86
CA-2024-102266,2024-02-24,2024-03-02,Standard Class,CUST-8975,Carlos Ramirez,Home Office,Brazil,Brasília,,52925,East,PROD-4722,Technology,Accessories,Accessories 446,4593.7,5,0.09,498.12
CA-2021-102267,2021-09-23,2021-09-25,First Class,CUST-9371,Luisa Morales,Consumer,Brazil,Brasília,,80234,North,PROD-7274,Office Supplies,Art,Art 807,125.4,3,0.23,27.14
CA-2021-102268,2021-07-14,2021-07-20,Standard Class,CUST-8466,Manuela Granados,Consumer,Mexico,Guadalajara,,47031,East,PROD-6430,Office Supplies,Storage,Storage 236,20.1,3,0.17,0.13
CA-2022-102269,2022-05-13,2022-05-15,First Class,CUST-8502,Maria Garcia,Consumer,Brazil,São Paulo,,14201,South,PROD-4470,Technology,Accessories,Accessories 924,275.08,1,0.15,79.16
CA-2019-102270,2019-11-27,2019-11-29,First Class,CUST-4628,Luisa Morales,Corporate,Mexico,CDMX,,48120,North,PROD-2768,Technology,Phones,Phones 53,2846.71,8,0.14,621.12
CA-2019-102271,2019-05-10,2019-05-17,Second Class,CUST-5432,Manuela Granados,Home Office,Argentina,Buenos Aires,,47788,East,PROD-9891,Technology,Copiers,Copiers 820,3350.39,6,0.03,764.46
CA-2020-102272,2020-01-18,2020-01-20,Same Day,CUST-2732,David Charry,Corporate,Colombia,Bogotá,,19429,North,PROD-3942,Office Supplies,Art,Art 462,288.34,8,0.23,17.84
CA-2023-102273,2023-07-19,2023-07-21,First Class,CUST-6020,Sara Lopez,Corporate,Mexico,Guadalajara,,26830,West,PROD-8748,Office Supplies,Envelopes,Envelopes 649,87.1,5,0.19,19.89
CA-2023-102274,2023-04-03,2023-04-10,Standard Class,CUST-7714,Manuela Granados,Consumer,Brazil,São Paulo,,84208,West,PROD-1661,Technology,Accessories,Accessories 418,2901.84,3,0.09,192.61
CA-2023-102275,2023-03-25,2023-03-29,Second Class,CUST-7690,Alejandro Robles,Home Office,Chile,Concepción,,76277,North,PROD-6331,Office Supplies,Paper,Paper 638,193.87,9,0.01,30.92
CA-2024-102276,2024-05-03,2024-05-04,First Class,CUST-8698,Juan Perez,Home Office,Brazil,Rio de Janeiro,,95365,South,PROD-5038,Technology,Machines,Machines 568,1682.32,8,0.19,379.68
CA-2019-102277,2019-08-18,2019-08-21,Same Day,CUST-9704,Maria Garcia,Corporate,Peru,Arequipa,,87565,North,PROD-6234,Technology,Copiers,Copiers 214,2731.3,4,0.1,312.83
CA-2019-102278,2019-02-08,2019-02-13,Standard Class,CUST-6787,Juan Perez,Corporate,Colombia,Medellín,,18549,Central,PROD-6449,Technology,Machines,Machines 743,70.71,1,0.15,9.46
CA-2020-102279,2020-12-02,2020-12-05,Same Day,CUST-5125,Juan Perez,Corporate,Spain,Barcelona,,65701,West,PROD-7250,Office Supplies,Art,Art 678,30.46,1,0.39,-4.32
CA-2019-102280,2019-12-05,2019-12-08,Standard Class,CUST-7221,Alejandro Robles,Consumer,Mexico,Guadalajara,,41757,Central,PROD-5837,Office Supplies,Storage,Storage 672,112.25,9,0.14,22.56
CA-2024-102281,2024-08-09,2024-08-15,First Class,CUST-8546,Carlos Ramirez,Home Office,Brazil,Brasília,,57984,West,PROD-2350,Office Supplies,Art,Art 199,45.64,4,0.32,0.46
CA-2023-102282,2023-11-13,2023-11-14,Standard Class,CUST-1885,Luisa Morales,Corporate,Chile,Concepción,,31227,South,PROD-8492,Office Supplies,Binders,Binders 177,123.53,6,0.1,22.98
